"","Date","Time","Wind"
"637","05/23/2011","00:01:24.058",16.46
"638","05/23/2011","00:01:24.190",15.7
"639","05/23/2011","00:01:24.321",13.09
"640","05/23/2011","00:01:24.452",16.35
"641","05/23/2011","00:01:24.583",17.73
"642","05/23/2011","00:01:24.714",16.29
"643","05/23/2011","00:01:24.845",18.14
"644","05/23/2011","00:01:24.976",16.77
"645","05/23/2011","00:01:25.107",18.54
"646","05/23/2011","00:01:25.238",14.42
"647","05/23/2011","00:01:25.369",12.22
"648","05/23/2011","00:01:25.501",15.85
"649","05/23/2011","00:01:25.632",11.36
"650","05/23/2011","00:01:25.763",11.57
"651","05/23/2011","00:01:25.893",18.5
"652","05/23/2011","00:01:26.024",21.01
"653","05/23/2011","00:01:26.155",16.92
"654","05/23/2011","00:01:26.286",16.8
"655","05/23/2011","00:01:26.417",18.83
"656","05/23/2011","00:01:26.548",17.81
"657","05/23/2011","00:01:26.679",15.17
"658","05/23/2011","00:01:26.811",13.32
"659","05/23/2011","00:01:26.942",12.4
"660","05/23/2011","00:01:27.073",15.93
"661","05/23/2011","00:01:27.204",16.44
"662","05/23/2011","00:01:27.335",16.63
"663","05/23/2011","00:01:27.466",17.76
"664","05/23/2011","00:01:27.597",18.77
"665","05/23/2011","00:01:27.728",15.38
"666","05/23/2011","00:01:27.859",13.35
"667","05/23/2011","00:01:27.991",8.73
"668","05/23/2011","00:01:28.122",15.55
"669","05/23/2011","00:01:28.252",15.07
"670","05/23/2011","00:01:28.383",14.09
"671","05/23/2011","00:01:28.514",17.75
"672","05/23/2011","00:01:28.645",17.07
"673","05/23/2011","00:01:28.777",13.72
"674","05/23/2011","00:01:28.908",11.15
"675","05/23/2011","00:01:29.039",9.9
"676","05/23/2011","00:01:29.170",13.48
"677","05/23/2011","00:01:29.301",17.47
"678","05/23/2011","00:01:29.432",15.19
"679","05/23/2011","00:01:29.563",19.09
"680","05/23/2011","00:01:29.694",15.64
"681","05/23/2011","00:01:29.825",15.72
"682","05/23/2011","00:01:29.956",21.05
"683","05/23/2011","00:01:30.087",22.35
"684","05/23/2011","00:01:30.218",20.46
"685","05/23/2011","00:01:30.350",14.13
"686","05/23/2011","00:01:30.481",19.43
"687","05/23/2011","00:01:30.612",21.38
"688","05/23/2011","00:01:30.743",18.85
"689","05/23/2011","00:01:30.874",20.51
"690","05/23/2011","00:01:31.005",14.81
"691","05/23/2011","00:01:31.136",13.59
"692","05/23/2011","00:01:31.267",15.4
"693","05/23/2011","00:01:31.398",16.46
"694","05/23/2011","00:01:31.529",19.29
"695","05/23/2011","00:01:31.661",16.17
"696","05/23/2011","00:01:31.792",14.34
"697","05/23/2011","00:01:31.923",19.08
"698","05/23/2011","00:01:32.053",16.54
"699","05/23/2011","00:01:32.184",13.56
"700","05/23/2011","00:01:32.315",15.62
"701","05/23/2011","00:01:32.446",17.03
"702","05/23/2011","00:01:32.578",14.04
"703","05/23/2011","00:01:32.708",9.82
"704","05/23/2011","00:01:32.840",15.88
"705","05/23/2011","00:01:32.971",19.56
"706","05/23/2011","00:01:33.102",19.95
"707","05/23/2011","00:01:33.233",17.51
"708","05/23/2011","00:01:33.364",17.79
"709","05/23/2011","00:01:33.495",14.77
"710","05/23/2011","00:01:33.626",23.99
"711","05/23/2011","00:01:33.757",25.81
"712","05/23/2011","00:01:33.888",25.75
"713","05/23/2011","00:01:34.019",22.84
"714","05/23/2011","00:01:34.151",22.18
"715","05/23/2011","00:01:34.282",19.22
"716","05/23/2011","00:01:34.413",20.16
"717","05/23/2011","00:01:34.544",16.7
"718","05/23/2011","00:01:34.674",20.8
"719","05/23/2011","00:01:34.805",20.3
"720","05/23/2011","00:01:34.936",19.17
"721","05/23/2011","00:01:35.067",17.3
"722","05/23/2011","00:01:35.198",22.56
"723","05/23/2011","00:01:35.329",20.15
"724","05/23/2011","00:01:35.461",18.29
"725","05/23/2011","00:01:35.592",19.14
"726","05/23/2011","00:01:35.723",18.65
"727","05/23/2011","00:01:35.854",15.15
"728","05/23/2011","00:01:35.985",15.2
"729","05/23/2011","00:01:36.116",16.08
"730","05/23/2011","00:01:36.246",17.93
"731","05/23/2011","00:01:36.377",19.28
"732","05/23/2011","00:01:36.508",18.95
"733","05/23/2011","00:01:36.639",15.33
"734","05/23/2011","00:01:36.771",16.55
"735","05/23/2011","00:01:36.902",15
"736","05/23/2011","00:01:37.033",14.95
"737","05/23/2011","00:01:37.164",13.38
"738","05/23/2011","00:01:37.294",14.61
"739","05/23/2011","00:01:37.425",16.43
"740","05/23/2011","00:01:37.556",17.51
"741","05/23/2011","00:01:37.687",19.01
"742","05/23/2011","00:01:37.818",16.41
"743","05/23/2011","00:01:37.949",13.64
"744","05/23/2011","00:01:38.081",12.42
"745","05/23/2011","00:01:38.211",17.98
"746","05/23/2011","00:01:38.342",13.25
"747","05/23/2011","00:01:38.473",14.66
"748","05/23/2011","00:01:38.604",14.02
"749","05/23/2011","00:01:38.735",12.98
"750","05/23/2011","00:01:38.866",15.69
"751","05/23/2011","00:01:38.997",14.54
"752","05/23/2011","00:01:39.128",17.73
"753","05/23/2011","00:01:39.259",14.33
"754","05/23/2011","00:01:39.391",11.46
"755","05/23/2011","00:01:39.522",9.78
"756","05/23/2011","00:01:39.653",8.98
"757","05/23/2011","00:01:39.784",9.24
"758","05/23/2011","00:01:39.914",8.3
"759","05/23/2011","00:01:40.045",9.68
"760","05/23/2011","00:01:40.176",9.43
"761","05/23/2011","00:01:40.307",10.36
"762","05/23/2011","00:01:40.438",10.24
"763","05/23/2011","00:01:40.569",12.66
"764","05/23/2011","00:01:40.701",12.25
"765","05/23/2011","00:01:40.832",10.89
"766","05/23/2011","00:01:40.963",11.63
"767","05/23/2011","00:01:41.093",12.21
"768","05/23/2011","00:01:41.224",10.87
"769","05/23/2011","00:01:41.355",9.75
"770","05/23/2011","00:01:41.486",9.87
"771","05/23/2011","00:01:41.617",8.62
"772","05/23/2011","00:01:41.748",7.21
"773","05/23/2011","00:01:42.051",8.97
"774","05/23/2011","00:01:42.182",10.02
"775","05/23/2011","00:01:42.313",9.88
"776","05/23/2011","00:01:42.444",10.31
"777","05/23/2011","00:01:42.574",13.97
"778","05/23/2011","00:01:42.705",9.12
"779","05/23/2011","00:01:42.836",12.53
"780","05/23/2011","00:01:42.967",11.42
"781","05/23/2011","00:01:43.098",15.16
"782","05/23/2011","00:01:43.229",12.97
"783","05/23/2011","00:01:43.361",14.68
"784","05/23/2011","00:01:43.492",12.76
"785","05/23/2011","00:01:43.623",10.12
"786","05/23/2011","00:01:43.754",7.49
"787","05/23/2011","00:01:43.885",9.62
"788","05/23/2011","00:01:44.016",11.3
"789","05/23/2011","00:01:44.147",9.39
"790","05/23/2011","00:01:44.278",13.28
"791","05/23/2011","00:01:44.409",10.66
"792","05/23/2011","00:01:44.541",16.37
"793","05/23/2011","00:01:44.672",18.02
"794","05/23/2011","00:01:44.803",18.1
"795","05/23/2011","00:01:44.933",19.56
"796","05/23/2011","00:01:45.065",14.48
"797","05/23/2011","00:01:45.196",17.54
"798","05/23/2011","00:01:45.327",14.63
"799","05/23/2011","00:01:45.457",14.43
"800","05/23/2011","00:01:45.588",15.84
"801","05/23/2011","00:01:45.720",13.66
"802","05/23/2011","00:01:45.851",11.22
"803","05/23/2011","00:01:45.982",11.94
"804","05/23/2011","00:01:46.113",16.08
"805","05/23/2011","00:01:46.244",13.36
"806","05/23/2011","00:01:46.375",15.15
"807","05/23/2011","00:01:46.506",16.52
"808","05/23/2011","00:01:46.637",13.97
"809","05/23/2011","00:01:46.768",11.86
"810","05/23/2011","00:01:46.899",9.56
"811","05/23/2011","00:01:47.031",13.2
"812","05/23/2011","00:01:47.162",18.05
"813","05/23/2011","00:01:47.293",17.11
"814","05/23/2011","00:01:47.424",16.92
"815","05/23/2011","00:01:47.554",13.74
"816","05/23/2011","00:01:47.685",12.95
"817","05/23/2011","00:01:47.816",10.88
"818","05/23/2011","00:01:47.947",13
"819","05/23/2011","00:01:48.078",13.22
"820","05/23/2011","00:01:48.209",12.31
"821","05/23/2011","00:01:48.341",14.13
"822","05/23/2011","00:01:48.472",13.53
"823","05/23/2011","00:01:48.603",10.91
"824","05/23/2011","00:01:48.733",13.14
"825","05/23/2011","00:01:48.864",16.67
"826","05/23/2011","00:01:48.996",15.03
"827","05/23/2011","00:01:49.127",19.53
"828","05/23/2011","00:01:49.257",14.13
"829","05/23/2011","00:01:49.388",16.7
"830","05/23/2011","00:01:49.520",19.51
"831","05/23/2011","00:01:49.651",17.33
"832","05/23/2011","00:01:49.782",16.57
"833","05/23/2011","00:01:49.913",11.93
"834","05/23/2011","00:01:50.044",13.27
"835","05/23/2011","00:01:50.175",14.98
"836","05/23/2011","00:01:50.306",14.92
"837","05/23/2011","00:01:50.437",15.65
"838","05/23/2011","00:01:50.568",13.45
"839","05/23/2011","00:01:50.699",15.03
"840","05/23/2011","00:01:50.831",19.27
"841","05/23/2011","00:01:50.962",16.23
"842","05/23/2011","00:01:51.093",14.65
"843","05/23/2011","00:01:51.224",13.3
"844","05/23/2011","00:01:51.355",14.07
"845","05/23/2011","00:01:51.486",14.18
"846","05/23/2011","00:01:51.616",14.74
"847","05/23/2011","00:01:51.747",15.3
"848","05/23/2011","00:01:51.878",13.07
"849","05/23/2011","00:01:52.010",9.9
"850","05/23/2011","00:01:52.141",10.98
"851","05/23/2011","00:01:52.272",13.77
"852","05/23/2011","00:01:52.402",17.77
"853","05/23/2011","00:01:52.533",17.77
"854","05/23/2011","00:01:52.664",16.74
"855","05/23/2011","00:01:52.795",14.86
"856","05/23/2011","00:01:52.926",13.6
"857","05/23/2011","00:01:53.057",10.68
"858","05/23/2011","00:01:53.188",10.45
"859","05/23/2011","00:01:53.319",11.56
"860","05/23/2011","00:01:53.451",11.84
"861","05/23/2011","00:01:53.582",12.68
"862","05/23/2011","00:01:53.713",12.44
"863","05/23/2011","00:01:53.843",16.25
"864","05/23/2011","00:01:53.974",15.4
"865","05/23/2011","00:01:54.105",14.41
"866","05/23/2011","00:01:54.237",10.47
"867","05/23/2011","00:01:54.367",10.18
"868","05/23/2011","00:01:54.498",11.38
"869","05/23/2011","00:01:54.629",11.61
"870","05/23/2011","00:01:54.761",10.73
"871","05/23/2011","00:01:54.892",11.06
"872","05/23/2011","00:01:55.023",10.41
"873","05/23/2011","00:01:55.154",7.12
"874","05/23/2011","00:01:55.285",9.6
"875","05/23/2011","00:01:55.416",12.6
"876","05/23/2011","00:01:55.547",10.13
"877","05/23/2011","00:01:55.678",12.81
"878","05/23/2011","00:01:55.809",12.75
"879","05/23/2011","00:01:55.941",10.19
"880","05/23/2011","00:01:56.071",8.76
"881","05/23/2011","00:01:56.202",9.82
"882","05/23/2011","00:01:56.333",11.35
"883","05/23/2011","00:01:56.464",12.03
"884","05/23/2011","00:01:56.595",12.62
"885","05/23/2011","00:01:56.726",12.55
"886","05/23/2011","00:01:56.857",9.02
"887","05/23/2011","00:01:56.988",10.66
"888","05/23/2011","00:01:57.119",13.2
"889","05/23/2011","00:01:57.251",12.78
"890","05/23/2011","00:01:57.382",12.73
"891","05/23/2011","00:01:57.513",9.87
"892","05/23/2011","00:01:57.643",10.35
"893","05/23/2011","00:01:57.774",12.64
"894","05/23/2011","00:01:57.905",12.64
"895","05/23/2011","00:01:58.036",12.98
"896","05/23/2011","00:01:58.167",14.57
"897","05/23/2011","00:01:58.298",13.5
"898","05/23/2011","00:01:58.430",12.99
"899","05/23/2011","00:01:58.561",15.09
"900","05/23/2011","00:01:58.692",13.07
"901","05/23/2011","00:01:58.823",12.74
"902","05/23/2011","00:01:58.954",11.09
"903","05/23/2011","00:01:59.085",9.25
"904","05/23/2011","00:01:59.216",6.91
"905","05/23/2011","00:01:59.347",7.92
"906","05/23/2011","00:01:59.478",10.63
"907","05/23/2011","00:01:59.609",11.45
"908","05/23/2011","00:01:59.741",12.83
"909","05/23/2011","00:01:59.872",11.35
"910","05/23/2011","00:02:00.002",9.25
"911","05/23/2011","00:02:00.133",11.6
"912","05/23/2011","00:02:00.264",11.96
"913","05/23/2011","00:02:00.395",12.53
"914","05/23/2011","00:02:00.526",7.52
"915","05/23/2011","00:02:00.657",11.53
"916","05/23/2011","00:02:00.788",15.61
"917","05/23/2011","00:02:00.919",14.5
"918","05/23/2011","00:02:01.051",14.14
"919","05/23/2011","00:02:01.182",9.78
"920","05/23/2011","00:02:01.313",10.18
"921","05/23/2011","00:02:01.444",14.27
"922","05/23/2011","00:02:01.575",12.29
"923","05/23/2011","00:02:01.706",11.45
"924","05/23/2011","00:02:01.837",12.61
"925","05/23/2011","00:02:01.968",19.76
"926","05/23/2011","00:02:02.100",13.88
"927","05/23/2011","00:02:02.231",16.12
"928","05/23/2011","00:02:02.362",14.92
"929","05/23/2011","00:02:02.493",12.36
"930","05/23/2011","00:02:02.624",13.36
"931","05/23/2011","00:02:02.755",12.49
"932","05/23/2011","00:02:02.886",11.87
"933","05/23/2011","00:02:03.017",11.78
"934","05/23/2011","00:02:03.148",13.9
"935","05/23/2011","00:02:03.279",14.86
"936","05/23/2011","00:02:03.411",12.06
"937","05/23/2011","00:02:03.542",12.13
"938","05/23/2011","00:02:03.673",16.07
"939","05/23/2011","00:02:03.804",12.95
"940","05/23/2011","00:02:03.935",13.9
"941","05/23/2011","00:02:04.065",14.12
"942","05/23/2011","00:02:04.196",11.25
"943","05/23/2011","00:02:04.327",12.84
"944","05/23/2011","00:02:04.458",11.4
"945","05/23/2011","00:02:04.590",9.96
"946","05/23/2011","00:02:04.721",11.04
"947","05/23/2011","00:02:04.852",14.48
"948","05/23/2011","00:02:04.983",13.04
"949","05/23/2011","00:02:05.114",14.19
"950","05/23/2011","00:02:05.245",16.28
"951","05/23/2011","00:02:05.376",13.48
"952","05/23/2011","00:02:05.507",14.25
"953","05/23/2011","00:02:05.638",12.95
"954","05/23/2011","00:02:05.769",13.49
"955","05/23/2011","00:02:05.901",12.12
"956","05/23/2011","00:02:06.032",14.96
"957","05/23/2011","00:02:06.163",12.75
"958","05/23/2011","00:02:06.293",19.12
"959","05/23/2011","00:02:06.424",13.99
"960","05/23/2011","00:02:06.555",9.7
"961","05/23/2011","00:02:06.686",14.68
"962","05/23/2011","00:02:06.817",14.14
"963","05/23/2011","00:02:06.948",12.03
"964","05/23/2011","00:02:07.080",12.22
"965","05/23/2011","00:02:07.211",13.81
"966","05/23/2011","00:02:07.342",11.5
"967","05/23/2011","00:02:07.473",12.24
"968","05/23/2011","00:02:07.604",11.24
"969","05/23/2011","00:02:07.735",12.21
"970","05/23/2011","00:02:07.865",17.55
"971","05/23/2011","00:02:07.997",13.15
"972","05/23/2011","00:02:08.127",12.13
"973","05/23/2011","00:02:08.259",17.16
"974","05/23/2011","00:02:08.390",11.12
"975","05/23/2011","00:02:08.522",19.14
"976","05/23/2011","00:02:08.653",14.92
"977","05/23/2011","00:02:08.784",14.15
"978","05/23/2011","00:02:08.914",16.2
"979","05/23/2011","00:02:09.045",15.48
"980","05/23/2011","00:02:09.176",16.46
"981","05/23/2011","00:02:09.307",14.51
"982","05/23/2011","00:02:09.438",14.58
"983","05/23/2011","00:02:09.570",15.1
"984","05/23/2011","00:02:09.701",18.4
"985","05/23/2011","00:02:09.832",21.45
"986","05/23/2011","00:02:09.963",21.56
"987","05/23/2011","00:02:10.094",17.55
"988","05/23/2011","00:02:10.225",22.05
"989","05/23/2011","00:02:10.356",15.17
"990","05/23/2011","00:02:10.487",19.86
"991","05/23/2011","00:02:10.618",14.9
"992","05/23/2011","00:02:10.749",13.16
"993","05/23/2011","00:02:10.881",19.73
"994","05/23/2011","00:02:11.012",19.68
"995","05/23/2011","00:02:11.142",21.59
"996","05/23/2011","00:02:11.273",17.36
"997","05/23/2011","00:02:11.404",15.8
"998","05/23/2011","00:02:11.535",16.13
"999","05/23/2011","00:02:11.666",15.26
"1000","05/23/2011","00:02:11.797",15.13
"1001","05/23/2011","00:02:11.928",16.01
"1002","05/23/2011","00:02:12.059",17.33
"1003","05/23/2011","00:02:12.191",15.44
"1004","05/23/2011","00:02:12.322",14.59
"1005","05/23/2011","00:02:12.453",12.64
"1006","05/23/2011","00:02:12.584",16.98
"1007","05/23/2011","00:02:12.714",14.08
"1008","05/23/2011","00:02:12.845",14.38
"1009","05/23/2011","00:02:12.976",14.14
"1010","05/23/2011","00:02:13.107",15.32
"1011","05/23/2011","00:02:13.238",14.1
"1012","05/23/2011","00:02:13.369",21.76
"1013","05/23/2011","00:02:13.501",15.96
"1014","05/23/2011","00:02:13.632",18.77
"1015","05/23/2011","00:02:13.763",18.02
"1016","05/23/2011","00:02:13.894",17.85
"1017","05/23/2011","00:02:14.025",14.99
"1018","05/23/2011","00:02:14.156",13.56
"1019","05/23/2011","00:02:14.287",11.9
"1020","05/23/2011","00:02:14.417",11.11
"1021","05/23/2011","00:02:14.548",8.41
"1022","05/23/2011","00:02:14.679",11.54
"1023","05/23/2011","00:02:14.811",16.69
"1024","05/23/2011","00:02:14.942",19.78
"1025","05/23/2011","00:02:15.073",17.43
"1026","05/23/2011","00:02:15.204",18.19
"1027","05/23/2011","00:02:15.335",13.79
"1028","05/23/2011","00:02:15.466",13.78
"1029","05/23/2011","00:02:15.597",8.43
"1030","05/23/2011","00:02:15.728",13.98
"1031","05/23/2011","00:02:15.859",13.99
"1032","05/23/2011","00:02:15.991",10.67
"1033","05/23/2011","00:02:16.122",12.25
"1034","05/23/2011","00:02:16.422",12.84
"1035","05/23/2011","00:02:16.553",15.75
"1036","05/23/2011","00:02:16.684",16.4
"1037","05/23/2011","00:02:16.815",16.07
"1038","05/23/2011","00:02:16.946",13.05
"1039","05/23/2011","00:02:17.077",14.06
"1040","05/23/2011","00:02:17.208",17.8
"1041","05/23/2011","00:02:17.340",14.03
"1042","05/23/2011","00:02:17.557",12.63
"1043","05/23/2011","00:02:17.688",12.62
"1044","05/23/2011","00:02:17.819",9.91
"1045","05/23/2011","00:02:17.951",13.18
"1046","05/23/2011","00:02:18.082",12.78
"1047","05/23/2011","00:02:18.213",12.66
"1048","05/23/2011","00:02:18.343",18.89
"1049","05/23/2011","00:02:18.474",17.04
"1050","05/23/2011","00:02:18.605",17.19
"1051","05/23/2011","00:02:18.736",17.67
"1052","05/23/2011","00:02:18.867",18.03
"1053","05/23/2011","00:02:18.998",14.36
"1054","05/23/2011","00:02:19.129",14.45
"1055","05/23/2011","00:02:19.261",15.99
"1056","05/23/2011","00:02:19.392",15.44
"1057","05/23/2011","00:02:19.523",15.85
"1058","05/23/2011","00:02:19.654",15.11
"1059","05/23/2011","00:02:19.785",17.68
"1060","05/23/2011","00:02:19.915",12.91
"1061","05/23/2011","00:02:20.046",11.32
"1062","05/23/2011","00:02:20.177",11.5
"1063","05/23/2011","00:02:20.308",11.41
"1064","05/23/2011","00:02:20.440",14.96
"1065","05/23/2011","00:02:20.571",15.22
"1066","05/23/2011","00:02:20.702",14.84
"1067","05/23/2011","00:02:20.833",16.6
"1068","05/23/2011","00:02:20.964",20.65
"1069","05/23/2011","00:02:21.095",19.59
"1070","05/23/2011","00:02:21.226",20.06
"1071","05/23/2011","00:02:21.357",19.48
"1072","05/23/2011","00:02:21.488",18.22
"1073","05/23/2011","00:02:21.619",17.75
"1074","05/23/2011","00:02:21.751",15.21
"1075","05/23/2011","00:02:21.882",12.96
"1076","05/23/2011","00:02:22.013",15.54
"1077","05/23/2011","00:02:22.143",14.04
"1078","05/23/2011","00:02:22.274",14.85
"1079","05/23/2011","00:02:22.405",13.61
"1080","05/23/2011","00:02:22.536",14.69
"1081","05/23/2011","00:02:22.667",12.29
"1082","05/23/2011","00:02:22.798",12.37
"1083","05/23/2011","00:02:22.930",11.8
"1084","05/23/2011","00:02:23.061",13.25
"1085","05/23/2011","00:02:23.192",12.7
"1086","05/23/2011","00:02:23.323",8.79
"1087","05/23/2011","00:02:23.454",9.44
"1088","05/23/2011","00:02:23.585",9.33
"1089","05/23/2011","00:02:23.716",12.42
"1090","05/23/2011","00:02:23.847",11.61
"1091","05/23/2011","00:02:23.978",13.23
"1092","05/23/2011","00:02:24.109",11.45
"1093","05/23/2011","00:02:24.241",12.28
"1094","05/23/2011","00:02:24.372",13.62
"1095","05/23/2011","00:02:24.503",11.44
"1096","05/23/2011","00:02:24.634",12.45
"1097","05/23/2011","00:02:24.765",12.03
"1098","05/23/2011","00:02:24.896",12.93
"1099","05/23/2011","00:02:25.027",12.6
"1100","05/23/2011","00:02:25.158",12.68
"1101","05/23/2011","00:02:25.289",10.57
"1102","05/23/2011","00:02:25.421",10.8
"1103","05/23/2011","00:02:25.552",9.03
"1104","05/23/2011","00:02:25.683",11.23
"1105","05/23/2011","00:02:25.814",12.86
